sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2003-10-27;0,00;0,00;0,00;616,70;606,21;614,77;;;;0;
2003-10-24;0,00;0,00;0,00;606,68;599,69;605,59;;;;0;
2003-10-23;0,00;0,00;0,00;603,58;588,17;600,73;;;;0;
2003-10-22;0,00;0,00;0,00;608,16;594,31;594,31;;;;0;
2003-10-21;0,00;0,00;0,00;617,88;605,75;608,11;;;;0;
2003-10-20;0,00;0,00;0,00;614,12;606,95;613,02;;;;0;
2003-10-17;0,00;0,00;0,00;614,85;608,63;610,02;;;;0;
2003-10-16;0,00;0,00;0,00;618,07;607,84;609,67;;;;0;
2003-10-15;0,00;0,00;0,00;618,90;610,02;615,08;;;;0;
2003-10-14;0,00;0,00;0,00;611,00;602,71;610,69;;;;0;
2003-10-13;0,00;0,00;0,00;606,64;596,91;605,33;;;;0;
2003-10-10;0,00;0,00;0,00;602,35;595,80;596,21;;;;0;
2003-10-09;0,00;0,00;0,00;601,84;589,78;601,75;;;;0;
2003-10-08;0,00;0,00;0,00;597,76;587,72;592,96;;;;0;
2003-10-07;0,00;0,00;0,00;590,88;582,81;589,73;;;;0;
2003-10-06;0,00;0,00;0,00;597,31;588,86;590,99;;;;0;
2003-10-03;0,00;0,00;0,00;591,70;571,67;591,24;;;;0;
2003-10-02;0,00;0,00;0,00;580,12;570,27;570,39;;;;0;
2003-10-01;0,00;0,00;0,00;572,56;565,04;572,56;;;;0;
2003-09-30;0,00;0,00;0,00;577,73;565,01;567,02;;;;0;
2003-09-29;0,00;0,00;0,00;586,41;575,33;575,61;;;;0;
2003-09-26;0,00;0,00;0,00;582,94;574,74;581,65;;;;0;
2003-09-25;0,00;0,00;0,00;579,68;572,79;576,78;;;;0;
2003-09-24;0,00;0,00;0,00;595,18;581,22;581,22;;;;0;
2003-09-23;0,00;0,00;0,00;593,60;582,88;588,08;;;;0;
2003-09-22;0,00;0,00;0,00;601,18;585,76;589,36;;;;0;
2003-09-19;0,00;0,00;0,00;608,51;602,80;603,03;;;;0;
2003-09-18;0,00;0,00;0,00;608,93;602,14;608,48;;;;0;
2003-09-17;0,00;0,00;0,00;617,65;607,66;608,99;;;;0;
2003-09-16;0,00;0,00;0,00;609,94;602,21;609,53;;;;0;
2003-09-15;0,00;0,00;0,00;609,55;602,33;603,71;;;;0;
2003-09-12;0,00;0,00;0,00;610,35;600,40;602,77;;;;0;
2003-09-11;0,00;0,00;0,00;602,19;591,28;600,44;;;;0;
2003-09-10;0,00;0,00;0,00;607,83;598,74;599,18;;;;0;
2003-09-09;0,00;0,00;0,00;618,42;608,74;609,11;;;;0;
2003-09-08;0,00;0,00;0,00;615,45;609,15;615,14;;;;0;
2003-09-05;0,00;0,00;0,00;613,98;606,29;612,49;;;;0;
2003-09-04;0,00;0,00;0,00;616,88;608,34;611,15;;;;0;
2003-09-03;0,00;0,00;0,00;616,39;603,03;611,12;;;;0;
2003-09-02;0,00;0,00;0,00;604,36;597,70;601,10;;;;0;
2003-09-01;0,00;0,00;0,00;599,43;587,05;598,45;;;;0;
2003-08-29;0,00;0,00;0,00;594,78;586,43;586,43;;;;0;
2003-08-28;0,00;0,00;0,00;595,18;587,89;589,97;;;;0;
2003-08-27;0,00;0,00;0,00;590,38;584,91;588,06;;;;0;
2003-08-26;0,00;0,00;0,00;594,32;580,68;583,90;;;;0;
2003-08-25;0,00;0,00;0,00;596,43;589,18;589,84;;;;0;
2003-08-22;0,00;0,00;0,00;603,26;594,23;597,10;;;;0;
2003-08-21;0,00;0,00;0,00;602,50;592,02;599,13;;;;0;
2003-08-20;0,00;0,00;0,00;595,26;587,48;592,64;;;;0;
2003-08-19;0,00;0,00;0,00;593,71;585,98;592,48;;;;0;
2003-08-18;0,00;0,00;0,00;585,26;575,58;585,26;;;;0;
2003-08-15;0,00;0,00;0,00;580,32;572,90;574,94;;;;0;
2003-08-14;0,00;0,00;0,00;578,37;571,65;578,37;;;;0;
2003-08-13;0,00;0,00;0,00;576,39;568,90;574,52;;;;0;
2003-08-12;0,00;0,00;0,00;569,47;558,81;567,64;;;;0;
2003-08-11;0,00;0,00;0,00;561,92;556,12;557,91;;;;0;
2003-08-08;0,00;0,00;0,00;560,80;554,91;557,87;;;;0;
2003-08-07;0,00;0,00;0,00;559,14;550,42;555,74;;;;0;
2003-08-06;0,00;0,00;0,00;568,13;557,29;558,44;;;;0;
2003-08-05;0,00;0,00;0,00;571,95;566,25;570,62;;;;0;
2003-08-04;0,00;0,00;0,00;572,06;564,61;567,72;;;;0;
2003-08-01;0,00;0,00;0,00;572,55;566,05;568,51;;;;0;
2003-07-31;0,00;0,00;0,00;571,62;559,38;571,01;;;;0;
2003-07-30;0,00;0,00;0,00;565,03;561,02;564,86;;;;0;
2003-07-29;0,00;0,00;0,00;564,49;557,60;560,40;;;;0;
2003-07-28;0,00;0,00;0,00;563,17;554,07;562,67;;;;0;
2003-07-25;0,00;0,00;0,00;555,25;551,21;552,78;;;;0;
2003-07-24;0,00;0,00;0,00;556,75;546,72;555,66;;;;0;
2003-07-23;0,00;0,00;0,00;552,71;546,14;546,73;;;;0;
2003-07-22;0,00;0,00;0,00;554,21;547,70;549,49;;;;0;
2003-07-21;0,00;0,00;0,00;559,28;550,64;551,26;;;;0;
2003-07-18;0,00;0,00;0,00;561,78;552,67;552,67;;;;0;
2003-07-17;0,00;0,00;0,00;549,68;541,41;546,23;;;;0;
2003-07-16;0,00;0,00;0,00;558,25;549,85;549,91;;;;0;
2003-07-15;0,00;0,00;0,00;557,71;549,36;554,53;;;;0;
2003-07-14;0,00;0,00;0,00;554,01;544,50;553,67;;;;0;
2003-07-11;0,00;0,00;0,00;544,24;538,09;544,16;;;;0;
2003-07-10;0,00;0,00;0,00;548,78;540,81;540,83;;;;0;
2003-07-09;0,00;0,00;0,00;550,90;545,45;546,28;;;;0;
2003-07-08;0,00;0,00;0,00;553,76;546,27;550,17;;;;0;
2003-07-07;0,00;0,00;0,00;553,16;539,49;551,94;;;;0;
2003-07-04;0,00;0,00;0,00;540,39;535,07;539,05;;;;0;
2003-07-03;0,00;0,00;0,00;538,95;530,80;537,95;;;;0;
2003-07-02;0,00;0,00;0,00;530,71;523,67;529,86;;;;0;
2003-07-01;0,00;0,00;0,00;531,96;520,55;522,32;;;;0;
2003-06-30;0,00;0,00;0,00;537,01;530,37;531,46;;;;0;
2003-06-27;0,00;0,00;0,00;537,67;529,61;536,54;;;;0;
2003-06-26;0,00;0,00;0,00;530,37;524,47;528,68;;;;0;
2003-06-25;0,00;0,00;0,00;529,55;525,41;527,96;;;;0;
2003-06-24;0,00;0,00;0,00;532,54;524,25;525,09;;;;0;
2003-06-23;0,00;0,00;0,00;538,36;531,60;531,68;;;;0;
2003-06-19;0,00;0,00;0,00;545,86;538,53;539,15;;;;0;
2003-06-18;0,00;0,00;0,00;545,44;536,96;545,21;;;;0;
2003-06-17;0,00;0,00;0,00;544,59;536,46;541,58;;;;0;
2003-06-16;0,00;0,00;0,00;535,27;524,57;534,85;;;;0;
2003-06-13;0,00;0,00;0,00;539,34;528,95;529,43;;;;0;
2003-06-12;0,00;0,00;0,00;542,24;534,62;539,04;;;;0;
2003-06-11;0,00;0,00;0,00;534,64;527,15;533,76;;;;0;
2003-06-10;0,00;0,00;0,00;529,73;523,40;527,05;;;;0;
2003-06-06;0,00;0,00;0,00;531,98;517,78;528,88;;;;0;
2003-06-05;0,00;0,00;0,00;522,96;516,09;517,03;;;;0;
2003-06-04;0,00;0,00;0,00;517,91;508,24;516,96;;;;0;
2003-06-03;0,00;0,00;0,00;517,48;509,05;511,85;;;;0;
2003-06-02;0,00;0,00;0,00;522,05;516,05;518,52;;;;0;
2003-05-30;0,00;0,00;0,00;517,50;508,13;514,46;;;;0;
2003-05-28;0,00;0,00;0,00;513,97;503,53;512,94;;;;0;
2003-05-27;0,00;0,00;0,00;502,35;491,97;502,35;;;;0;
2003-05-26;0,00;0,00;0,00;500,36;494,49;495,55;;;;0;
2003-05-23;0,00;0,00;0,00;501,89;494,13;498,95;;;;0;
2003-05-22;0,00;0,00;0,00;499,34;492,74;497,34;;;;0;
2003-05-21;0,00;0,00;0,00;500,10;490,19;492,31;;;;0;
2003-05-20;0,00;0,00;0,00;504,61;497,61;499,48;;;;0;
2003-05-19;0,00;0,00;0,00;517,19;503,61;504,75;;;;0;
2003-05-16;0,00;0,00;0,00;526,10;516,59;518,45;;;;0;
2003-05-15;0,00;0,00;0,00;521,52;516,98;520,01;;;;0;
2003-05-14;0,00;0,00;0,00;526,21;519,35;519,78;;;;0;
2003-05-13;0,00;0,00;0,00;524,30;514,84;524,00;;;;0;
2003-05-12;0,00;0,00;0,00;517,47;510,74;515,81;;;;0;
2003-05-09;0,00;0,00;0,00;513,44;500,28;513,44;;;;0;
2003-05-08;0,00;0,00;0,00;519,87;506,04;506,19;;;;0;
2003-05-07;0,00;0,00;0,00;525,52;513,35;515,33;;;;0;
2003-05-06;0,00;0,00;0,00;525,87;519,49;525,78;;;;0;
2003-05-05;0,00;0,00;0,00;529,02;520,33;524,30;;;;0;
2003-05-02;0,00;0,00;0,00;522,64;512,82;519,29;;;;0;
2003-04-30;0,00;0,00;0,00;523,57;517,95;521,92;;;;0;
2003-04-29;0,00;0,00;0,00;527,27;518,02;521,49;;;;0;
2003-04-28;0,00;0,00;0,00;514,91;495,59;513,59;;;;0;
2003-04-25;0,00;0,00;0,00;503,94;496,85;497,92;;;;0;
2003-04-24;0,00;0,00;0,00;510,16;502,41;503,47;;;;0;
2003-04-23;0,00;0,00;0,00;508,41;499,09;503,67;;;;0;
2003-04-22;0,00;0,00;0,00;500,17;492,49;497,98;;;;0;
2003-04-17;0,00;0,00;0,00;496,37;488,32;495,59;;;;0;
2003-04-16;0,00;0,00;0,00;503,30;493,89;493,93;;;;0;
2003-04-15;0,00;0,00;0,00;496,96;484,94;495,60;;;;0;
2003-04-14;0,00;0,00;0,00;487,71;478,61;483,87;;;;0;
2003-04-11;0,00;0,00;0,00;489,59;481,61;483,48;;;;0;
2003-04-10;0,00;0,00;0,00;491,17;481,26;483,12;;;;0;
2003-04-09;0,00;0,00;0,00;497,48;486,01;492,43;;;;0;
2003-04-08;0,00;0,00;0,00;501,63;491,65;493,71;;;;0;
2003-04-07;0,00;0,00;0,00;505,88;485,87;503,00;;;;0;
2003-04-04;0,00;0,00;0,00;488,80;474,90;482,89;;;;0;
2003-04-03;0,00;0,00;0,00;486,46;477,41;480,86;;;;0;
2003-04-02;0,00;0,00;0,00;482,48;462,69;480,45;;;;0;
2003-04-01;0,00;0,00;0,00;464,04;453,38;461,69;;;;0;
2003-03-31;0,00;0,00;0,00;472,95;454,60;457,78;;;;0;
2003-03-28;0,00;0,00;0,00;478,73;470,79;475,39;;;;0;
2003-03-27;0,00;0,00;0,00;486,49;474,72;478,90;;;;0;
2003-03-26;0,00;0,00;0,00;493,90;485,70;486,82;;;;0;
2003-03-25;0,00;0,00;0,00;490,13;478,52;489,30;;;;0;
2003-03-24;0,00;0,00;0,00;502,07;488,06;489,38;;;;0;
2003-03-21;0,00;0,00;0,00;506,03;494,73;503,40;;;;0;
2003-03-20;0,00;0,00;0,00;500,12;486,55;494,14;;;;0;
2003-03-19;0,00;0,00;0,00;496,47;481,92;490,40;;;;0;
2003-03-18;0,00;0,00;0,00;499,20;483,04;485,22;;;;0;
2003-03-17;0,00;0,00;0,00;488,30;453,92;484,00;;;;0;
2003-03-14;0,00;0,00;0,00;465,93;452,53;465,77;;;;0;
2003-03-13;0,00;0,00;0,00;450,74;433,17;450,74;;;;0;
2003-03-12;0,00;0,00;0,00;441,87;430,33;432,36;;;;0;
2003-03-11;0,00;0,00;0,00;445,66;435,40;440,82;;;;0;
2003-03-10;0,00;0,00;0,00;452,41;444,13;446,00;;;;0;
2003-03-07;0,00;0,00;0,00;456,90;446,53;452,03;;;;0;
2003-03-06;0,00;0,00;0,00;461,97;455,41;457,71;;;;0;
2003-03-05;0,00;0,00;0,00;462,81;456,63;459,64;;;;0;
2003-03-04;0,00;0,00;0,00;470,44;461,62;463,13;;;;0;
2003-03-03;0,00;0,00;0,00;475,78;469,21;471,43;;;;0;
2003-02-28;0,00;0,00;0,00;470,35;459,42;469,97;;;;0;
2003-02-27;0,00;0,00;0,00;466,32;451,11;464,00;;;;0;
2003-02-26;0,00;0,00;0,00;466,72;457,34;459,10;;;;0;
2003-02-25;0,00;0,00;0,00;473,48;458,41;461,46;;;;0;
2003-02-24;0,00;0,00;0,00;482,52;473,16;474,47;;;;0;
2003-02-21;0,00;0,00;0,00;480,32;472,34;478,19;;;;0;
2003-02-20;0,00;0,00;0,00;490,73;479,17;479,98;;;;0;
2003-02-19;0,00;0,00;0,00;500,84;489,18;491,29;;;;0;
2003-02-18;0,00;0,00;0,00;501,47;487,82;499,17;;;;0;
2003-02-17;0,00;0,00;0,00;494,87;481,08;493,91;;;;0;
2003-02-14;0,00;0,00;0,00;483,25;472,28;479,38;;;;0;
2003-02-13;0,00;0,00;0,00;480,73;470,43;474,30;;;;0;
2003-02-12;0,00;0,00;0,00;474,36;466,01;473,17;;;;0;
2003-02-11;0,00;0,00;0,00;472,70;457,52;469,07;;;;0;
2003-02-10;0,00;0,00;0,00;465,98;456,53;456,53;;;;0;
2003-02-07;0,00;0,00;0,00;476,20;465,59;466,97;;;;0;
2003-02-06;0,00;0,00;0,00;481,08;470,37;474,25;;;;0;
2003-02-05;0,00;0,00;0,00;476,44;460,54;476,34;;;;0;
2003-02-04;0,00;0,00;0,00;479,10;463,81;464,00;;;;0;
2003-02-03;0,00;0,00;0,00;484,69;474,86;481,80;;;;0;
2003-01-31;0,00;0,00;0,00;478,01;469,97;477,80;;;;0;
2003-01-30;0,00;0,00;0,00;480,46;468,48;479,68;;;;0;
2003-01-29;0,00;0,00;0,00;471,55;462,87;466,82;;;;0;
2003-01-28;0,00;0,00;0,00;480,77;467,72;469,16;;;;0;
2003-01-27;0,00;0,00;0,00;492,45;474,93;475,65;;;;0;
2003-01-24;0,00;0,00;0,00;503,02;493,06;494,18;;;;0;
2003-01-23;0,00;0,00;0,00;507,46;495,94;497,97;;;;0;
2003-01-22;0,00;0,00;0,00;510,84;498,55;500,38;;;;0;
2003-01-21;0,00;0,00;0,00;520,01;507,09;508,64;;;;0;
2003-01-20;0,00;0,00;0,00;517,41;509,23;515,77;;;;0;
2003-01-17;0,00;0,00;0,00;519,88;508,47;509,61;;;;0;
2003-01-16;0,00;0,00;0,00;522,39;513,65;521,44;;;;0;
2003-01-15;0,00;0,00;0,00;530,71;519,26;521,32;;;;0;
2003-01-14;0,00;0,00;0,00;528,77;521,23;526,01;;;;0;
2003-01-13;0,00;0,00;0,00;526,28;516,58;519,11;;;;0;
2003-01-10;0,00;0,00;0,00;516,66;506,70;514,67;;;;0;
2003-01-09;0,00;0,00;0,00;508,83;494,41;508,27;;;;0;
2003-01-08;0,00;0,00;0,00;517,32;501,00;504,78;;;;0;
2003-01-07;0,00;0,00;0,00;525,55;512,86;518,66;;;;0;
2003-01-03;0,00;0,00;0,00;521,67;515,36;519,75;;;;0;
2003-01-02;0,00;0,00;0,00;514,97;494,09;514,79;;;;0;
2002-12-30;0,00;0,00;0,00;500,72;490,79;493,20;;;;0;
2002-12-27;0,00;0,00;0,00;507,15;490,99;494,37;;;;0;
2002-12-23;0,00;0,00;0,00;510,87;503,64;508,32;;;;0;
2002-12-20;0,00;0,00;0,00;513,42;503,63;509,81;;;;0;
2002-12-19;0,00;0,00;0,00;515,34;498,11;508,36;;;;0;
2002-12-18;0,00;0,00;0,00;521,29;505,82;505,82;;;;0;
2002-12-17;0,00;0,00;0,00;536,57;518,20;518,78;;;;0;
2002-12-16;0,00;0,00;0,00;537,34;527,23;534,16;;;;0;
2002-12-13;0,00;0,00;0,00;534,03;524,41;534,03;;;;0;
2002-12-12;0,00;0,00;0,00;542,52;531,42;533,17;;;;0;
2002-12-11;0,00;0,00;0,00;548,86;536,88;543,08;;;;0;
2002-12-10;0,00;0,00;0,00;543,65;536,10;541,64;;;;0;
2002-12-09;0,00;0,00;0,00;555,27;540,90;542,46;;;;0;
2002-12-06;0,00;0,00;0,00;557,71;540,49;550,29;;;;0;
2002-12-05;0,00;0,00;0,00;568,19;551,50;551,92;;;;0;
2002-12-04;0,00;0,00;0,00;563,27;552,34;558,50;;;;0;
2002-12-03;0,00;0,00;0,00;573,43;555,34;559,57;;;;0;
2002-12-02;0,00;0,00;0,00;585,42;570,74;570,82;;;;0;
2002-11-29;0,00;0,00;0,00;587,23;573,55;575,24;;;;0;
2002-11-28;0,00;0,00;0,00;586,89;573,80;584,02;;;;0;
2002-11-27;0,00;0,00;0,00;578,25;550,86;578,25;;;;0;
2002-11-26;0,00;0,00;0,00;568,64;554,75;555,78;;;;0;
2002-11-25;0,00;0,00;0,00;577,46;564,97;566,50;;;;0;
2002-11-22;0,00;0,00;0,00;576,79;565,30;573,46;;;;0;
2002-11-21;0,00;0,00;0,00;568,75;549,13;568,08;;;;0;
2002-11-20;0,00;0,00;0,00;549,00;534,22;546,30;;;;0;
2002-11-19;0,00;0,00;0,00;552,68;538,10;542,68;;;;0;
2002-11-18;0,00;0,00;0,00;556,27;544,70;554,37;;;;0;
2002-11-15;0,00;0,00;0,00;558,82;539,34;542,72;;;;0;
2002-11-14;0,00;0,00;0,00;549,98;532,52;548,03;;;;0;
2002-11-13;0,00;0,00;0,00;536,66;523,72;535,11;;;;0;
2002-11-12;0,00;0,00;0,00;530,41;513,94;529,55;;;;0;
2002-11-11;0,00;0,00;0,00;515,86;508,16;513,20;;;;0;
2002-11-08;0,00;0,00;0,00;523,76;508,83;516,23;;;;0;
2002-11-07;0,00;0,00;0,00;537,62;511,54;514,61;;;;0;
2002-11-06;0,00;0,00;0,00;536,04;526,01;527,02;;;;0;
2002-11-05;0,00;0,00;0,00;534,78;517,56;534,75;;;;0;
2002-11-04;0,00;0,00;0,00;528,74;506,00;523,42;;;;0;
2002-11-01;0,00;0,00;0,00;510,17;496,85;502,58;;;;0;
2002-10-31;0,00;0,00;0,00;517,04;501,87;511,32;;;;0;
2002-10-30;0,00;0,00;0,00;501,62;486,78;501,62;;;;0;
2002-10-29;0,00;0,00;0,00;505,92;483,96;488,12;;;;0;
2002-10-28;0,00;0,00;0,00;511,30;497,63;504,70;;;;0;
2002-10-25;0,00;0,00;0,00;497,85;488,50;495,53;;;;0;
2002-10-24;0,00;0,00;0,00;498,65;480,77;497,40;;;;0;
2002-10-23;0,00;0,00;0,00;506,28;480,09;482,80;;;;0;
2002-10-22;0,00;0,00;0,00;506,50;493,38;496,24;;;;0;
2002-10-21;0,00;0,00;0,00;510,35;497,77;501,88;;;;0;
2002-10-18;0,00;0,00;0,00;501,44;480,84;499,61;;;;0;
2002-10-17;0,00;0,00;0,00;505,98;482,81;491,46;;;;0;
2002-10-16;0,00;0,00;0,00;500,51;478,96;481,83;;;;0;
2002-10-15;0,00;0,00;0,00;492,23;461,37;492,23;;;;0;
2002-10-14;0,00;0,00;0,00;473,70;455,94;460,22;;;;0;
2002-10-11;0,00;0,00;0,00;462,94;435,53;462,32;;;;0;
2002-10-10;0,00;0,00;0,00;434,52;413,99;434,52;;;;0;
2002-10-09;0,00;0,00;0,00;429,99;415,96;421,01;;;;0;
2002-10-08;0,00;0,00;0,00;437,00;420,14;421,93;;;;0;
2002-10-07;0,00;0,00;0,00;447,59;428,80;429,00;;;;0;
2002-10-04;0,00;0,00;0,00;455,68;441,36;448,66;;;;0;
2002-10-03;0,00;0,00;0,00;463,75;453,34;455,14;;;;0;
2002-10-02;0,00;0,00;0,00;469,40;451,79;463,66;;;;0;
2002-10-01;0,00;0,00;0,00;453,55;441,60;453,29;;;;0;
2002-09-30;0,00;0,00;0,00;473,53;440,02;445,65;;;;0;
2002-09-27;0,00;0,00;0,00;484,68;470,60;474,69;;;;0;
2002-09-26;0,00;0,00;0,00;482,41;461,03;480,95;;;;0;
2002-09-25;0,00;0,00;0,00;466,88;449,46;459,60;;;;0;
2002-09-24;0,00;0,00;0,00;456,89;433,62;451,83;;;;0;
2002-09-23;0,00;0,00;0,00;480,10;454,68;455,92;;;;0;
2002-09-20;0,00;0,00;0,00;487,86;474,28;475,64;;;;0;
2002-09-19;0,00;0,00;0,00;489,59;474,12;478,84;;;;0;
2002-09-18;0,00;0,00;0,00;504,74;484,35;485,79;;;;0;
2002-09-17;0,00;0,00;0,00;520,67;504,14;505,36;;;;0;
2002-09-16;0,00;0,00;0,00;515,49;508,32;510,54;;;;0;
2002-09-13;0,00;0,00;0,00;517,50;504,26;511,80;;;;0;
2002-09-12;0,00;0,00;0,00;531,68;517,85;518,53;;;;0;
2002-09-11;0,00;0,00;0,00;532,80;513,68;532,71;;;;0;
2002-09-10;0,00;0,00;0,00;519,48;510,40;515,95;;;;0;
2002-09-09;0,00;0,00;0,00;516,35;506,35;510,37;;;;0;
2002-09-06;0,00;0,00;0,00;517,26;502,99;513,18;;;;0;
2002-09-05;0,00;0,00;0,00;510,61;493,04;501,81;;;;0;
2002-09-04;0,00;0,00;0,00;506,22;497,10;503,32;;;;0;
2002-09-03;0,00;0,00;0,00;521,19;501,04;503,26;;;;0;
2002-09-02;0,00;0,00;0,00;526,68;520,12;523,54;;;;0;
2002-08-30;0,00;0,00;0,00;529,61;514,88;525,83;;;;0;
2002-08-29;0,00;0,00;0,00;528,78;517,38;523,26;;;;0;
2002-08-28;0,00;0,00;0,00;538,66;527,36;529,81;;;;0;
2002-08-27;0,00;0,00;0,00;545,28;534,18;539,06;;;;0;
2002-08-26;0,00;0,00;0,00;553,92;534,22;537,95;;;;0;
2002-08-23;0,00;0,00;0,00;561,99;545,26;546,55;;;;0;
2002-08-22;0,00;0,00;0,00;564,85;541,97;564,14;;;;0;
2002-08-21;0,00;0,00;0,00;550,29;524,66;537,84;;;;0;
2002-08-20;0,00;0,00;0,00;525,74;517,35;522,48;;;;0;
2002-08-19;0,00;0,00;0,00;524,56;506,54;523,19;;;;0;
2002-08-16;0,00;0,00;0,00;526,28;511,74;519,00;;;;0;
2002-08-15;0,00;0,00;0,00;524,15;512,26;523,04;;;;0;
2002-08-14;0,00;0,00;0,00;518,02;504,52;509,88;;;;0;
2002-08-13;0,00;0,00;0,00;520,28;509,85;519,62;;;;0;
2002-08-12;0,00;0,00;0,00;523,74;516,45;519,95;;;;0;
2002-08-09;0,00;0,00;0,00;527,57;510,58;517,33;;;;0;
2002-08-08;0,00;0,00;0,00;522,36;508,03;518,27;;;;0;
2002-08-07;0,00;0,00;0,00;521,98;505,53;506,78;;;;0;
2002-08-06;0,00;0,00;0,00;511,71;487,73;506,24;;;;0;
2002-08-05;0,00;0,00;0,00;518,55;495,30;497,55;;;;0;
2002-08-02;0,00;0,00;0,00;535,77;516,95;519,94;;;;0;
2002-08-01;0,00;0,00;0,00;548,54;529,39;529,93;;;;0;
2002-07-31;0,00;0,00;0,00;545,79;530,67;541,32;;;;0;
2002-07-30;0,00;0,00;0,00;534,01;521,86;532,34;;;;0;
2002-07-29;0,00;0,00;0,00;529,55;484,62;529,11;;;;0;
2002-07-26;0,00;0,00;0,00;505,01;481,22;484,34;;;;0;
2002-07-25;0,00;0,00;0,00;508,55;484,44;505,13;;;;0;
2002-07-24;0,00;0,00;0,00;501,85;468,53;481,49;;;;0;
2002-07-23;0,00;0,00;0,00;527,01;502,50;504,04;;;;0;
2002-07-22;0,00;0,00;0,00;546,02;521,39;522,18;;;;0;
2002-07-19;0,00;0,00;0,00;559,63;545,36;546,48;;;;0;
2002-07-18;0,00;0,00;0,00;584,05;566,89;569,03;;;;0;
2002-07-17;0,00;0,00;0,00;573,16;549,35;572,23;;;;0;
2002-07-16;0,00;0,00;0,00;559,81;540,04;551,83;;;;0;
2002-07-15;0,00;0,00;0,00;567,40;549,07;549,87;;;;0;
2002-07-12;0,00;0,00;0,00;578,19;559,63;563,04;;;;0;
2002-07-11;0,00;0,00;0,00;588,89;564,25;564,36;;;;0;
2002-07-10;0,00;0,00;0,00;603,46;590,28;590,28;;;;0;
2002-07-09;0,00;0,00;0,00;615,24;598,86;605,18;;;;0;
2002-07-08;0,00;0,00;0,00;615,18;603,21;610,47;;;;0;
2002-07-05;0,00;0,00;0,00;610,33;589,53;609,52;;;;0;
2002-07-04;0,00;0,00;0,00;593,28;581,59;586,50;;;;0;
2002-07-03;0,00;0,00;0,00;599,38;577,62;578,26;;;;0;
2002-07-02;0,00;0,00;0,00;608,45;594,55;596,33;;;;0;
2002-07-01;0,00;0,00;0,00;620,16;602,37;609,29;;;;0;
2002-06-28;0,00;0,00;0,00;608,68;597,75;607,90;;;;0;
2002-06-27;0,00;0,00;0,00;604,68;590,01;594,96;;;;0;
2002-06-26;0,00;0,00;0,00;589,72;554,85;587,92;;;;0;
2002-06-25;0,00;0,00;0,00;590,54;569,86;590,35;;;;0;
2002-06-24;0,00;0,00;0,00;587,11;562,46;567,02;;;;0;
2002-06-20;0,00;0,00;0,00;610,46;583,34;583,41;;;;0;
2002-06-19;0,00;0,00;0,00;621,80;608,27;611,20;;;;0;
2002-06-18;0,00;0,00;0,00;626,57;616,55;623,93;;;;0;
2002-06-17;0,00;0,00;0,00;623,76;611,12;620,32;;;;0;
2002-06-14;0,00;0,00;0,00;620,57;597,93;609,73;;;;0;
2002-06-13;0,00;0,00;0,00;634,63;616,30;622,40;;;;0;
2002-06-12;0,00;0,00;0,00;631,81;618,49;620,47;;;;0;
2002-06-11;0,00;0,00;0,00;640,33;626,56;635,07;;;;0;
2002-06-10;0,00;0,00;0,00;640,26;633,96;638,71;;;;0;
2002-06-07;0,00;0,00;0,00;640,22;626,59;632,89;;;;0;
2002-06-06;0,00;0,00;0,00;656,14;643,46;644,55;;;;0;
2002-06-05;0,00;0,00;0,00;656,09;647,89;652,75;;;;0;
2002-06-04;0,00;0,00;0,00;656,22;643,58;648,55;;;;0;
2002-06-03;0,00;0,00;0,00;667,21;657,02;658,61;;;;0;
2002-05-31;0,00;0,00;0,00;667,76;659,89;659,89;;;;0;
2002-05-30;0,00;0,00;0,00;671,68;656,15;659,02;;;;0;
2002-05-29;0,00;0,00;0,00;682,78;670,64;674,07;;;;0;
2002-05-28;0,00;0,00;0,00;695,02;682,56;683,94;;;;0;
2002-05-27;0,00;0,00;0,00;694,67;685,84;689,24;;;;0;
2002-05-24;0,00;0,00;0,00;695,30;688,72;691,30;;;;0;
2002-05-23;0,00;0,00;0,00;694,55;679,50;690,77;;;;0;
2002-05-22;0,00;0,00;0,00;701,66;686,76;688,13;;;;0;
2002-05-21;0,00;0,00;0,00;715,53;702,68;703,41;;;;0;
2002-05-17;0,00;0,00;0,00;721,45;711,55;713,84;;;;0;
2002-05-16;0,00;0,00;0,00;724,20;708,06;708,59;;;;0;
2002-05-15;0,00;0,00;0,00;721,92;712,05;718,25;;;;0;
2002-05-14;0,00;0,00;0,00;719,50;705,16;714,48;;;;0;
2002-05-13;0,00;0,00;0,00;706,90;695,31;706,45;;;;0;
2002-05-10;0,00;0,00;0,00;712,71;698,89;701,64;;;;0;
2002-05-08;0,00;0,00;0,00;716,94;701,50;715,37;;;;0;
2002-05-07;0,00;0,00;0,00;700,60;682,16;698,24;;;;0;
2002-05-06;0,00;0,00;0,00;696,94;687,23;690,51;;;;0;
2002-05-03;0,00;0,00;0,00;713,80;694,47;695,84;;;;0;
2002-05-02;0,00;0,00;0,00;720,47;713,09;714,39;;;;0;
2002-04-30;0,00;0,00;0,00;714,40;707,05;714,34;;;;0;
2002-04-29;0,00;0,00;0,00;714,60;703,61;710,42;;;;0;
2002-04-26;0,00;0,00;0,00;719,02;694,78;717,83;;;;0;
